round,strategy,seed,top_10_ratio_intersection_pred,best_value_pred,normalized_predictions_pred,top_10_ratio_intersection_true,best_value_true,normalized_predictions_true
18,highExpression,999,0.05801122491174706,971.9326,"[0.05351483 0.05329627 0.05329627 0.05329627 0.05329627 0.05329627
 0.05329627 0.05329627]",0.048733277418181564,921.05,"[0.03946882 0.04262708 0.04137611 0.05071322 0.04573743 0.04336488
 0.04941435 0.0456609 ]"
19,highExpression,999,0.05340499669270434,901.19214,"[0.04961984 0.04961984 0.04961984 0.04961984 0.04961984 0.04890955
 0.04874103 0.04696673]",0.06045783355821992,1208.69,"[0.06260898 0.05129466 0.05655401 0.06126717 0.06655075 0.05621759
 0.04885769 0.0412291 ]"
20,highExpression,999,0.04991379439222957,867.4712,"[0.04776316 0.04639866 0.04553312 0.04553312 0.04553312 0.04542754
 0.04542754 0.04542754]",0.04793907121346862,980.73,"[0.05399922 0.04060472 0.03866439 0.04341774 0.04109971 0.05100559
 0.04153964 0.04219155]"
1,random,42,0.13008369069555126,3819.4395,"[0.0870089  0.04256028 0.21029921 0.21029921 0.21029921 0.04671474
 0.06916639 0.08022949]",0.269645623050013,17044.17,"[0.07367554 0.05553319 0.57012663 0.93845588 0.18968579 0.03987517
 0.05071322 0.06478827]"
2,random,42,0.07655008188225165,2306.1792,"[0.05273069 0.05340925 0.09668745 0.04438707 0.10530258 0.04329556
 0.12697875 0.0401238 ]",0.07698596326827378,3720.76,"[0.0481799  0.06240031 0.06909123 0.04434826 0.20486589 0.05273338
 0.04001282 0.04448866]"
3,random,42,0.16458850413773424,8665.8125,"[0.06909133 0.47714161 0.06909133 0.20417454 0.08353375 0.08261491
 0.16912986 0.05553311]",0.18179070789372836,6822.8,"[0.15963447 0.28266599 0.0693412  0.37566492 0.04201426 0.04144438
 0.31955855 0.04648405]"
4,random,42,0.08903622095718869,5803.793,"[0.05618552 0.05346677 0.02775635 0.04729446 0.04644061 0.0481799
 0.31955816 0.0558509 ]",0.07139005538523173,3152.25,"[0.04741126 0.07466607 0.04783908 0.03946882 0.04372938 0.05558936
 0.1735636  0.04270306]"
5,random,42,0.07256699616870944,1819.072,"[0.04577342 0.06990774 0.04604631 0.04502983 0.07466639 0.10015852
 0.05188462 0.10015852]",0.0587547116262504,1414.89,"[0.05842771 0.04783853 0.06011421 0.04060472 0.07790417 0.05423322
 0.04490051 0.04803289]"
6,random,42,0.2544879450212833,7959.4023,"[0.4382465  0.37566472 0.04929225 0.15592806 0.04962369 0.08675025
 0.4382465  0.27763886]",0.1380332929563801,5689.94,"[0.23294606 0.18364954 0.04043017 0.05155454 0.04961973 0.06848116
 0.31328939 0.07506471]"
7,random,42,0.13438737442077683,5079.118,"[0.20486605 0.05297094 0.09985925 0.2796574  0.04570701 0.21737932
 0.04588853 0.04189633]",0.1211066749441218,5956.45,"[0.14816542 0.0456686  0.17642563 0.32796349 0.04511745 0.06149181
 0.04219155 0.04354053]"
8,random,42,0.08632235823988303,4478.026,"[0.05160702 0.06848112 0.04043021 0.07628521 0.05839188 0.24656112
 0.05071321 0.04230631]",0.10102449680256942,5413.07,"[0.05470509 0.09073926 0.05114489 0.06362264 0.10249627 0.29804487
 0.04137611 0.04075999]"
9,random,42,0.15057425067183694,7102.5386,"[0.39106739 0.06239956 0.15649974 0.13375268 0.17651552 0.06239956
 0.04955668 0.07506475]",0.21016139779573226,12773.58,"[0.70331622 0.05129466 0.42407332 0.06302909 0.07128648 0.06655075
 0.04560969 0.12027301]"
10,random,42,0.12067429077823943,7811.408,"[0.04856972 0.05667698 0.43009791 0.14143924 0.06271271 0.04604471
 0.04578777 0.05605592]",0.0827694346982948,3065.4,"[0.05587567 0.05388524 0.16878162 0.11360026 0.04728297 0.04941435
 0.04591748 0.07389193]"
11,random,42,0.17250578701866479,7284.0786,"[0.04684043 0.40106303 0.16131573 0.04583051 0.40106303 0.09978988
 0.04511743 0.06751063]",0.15421609608812378,12868.29,"[0.05930812 0.11328311 0.03565645 0.06201654 0.70853098 0.05708369
 0.04975958 0.04839794]"
12,random,42,0.1577598140173779,7316.5845,"[0.01395741 0.04219167 0.40285281 0.05504979 0.04716774 0.40285281
 0.05940429 0.13661881]",0.21337768209133373,17792.84,"[0.0429679  0.04153964 0.19865345 0.0374861  0.04573743 0.97967782
 0.04885769 0.17416431]"
13,random,42,0.2877695649913157,7837.1616,"[0.4315159  0.04679709 0.4315159  0.4315159  0.01810119 0.4315159
 0.14874152 0.17642573]",0.3395129319861784,14144.75,"[0.28774475 0.0581904  0.77881315 0.37211188 0.05539114 0.48554807
 0.10431766 0.35450968]"
14,random,42,0.18345022586376125,8048.868,"[0.44317251 0.07170105 0.03935008 0.05546498 0.17416426 0.44317251
 0.09766848 0.0243173 ]",0.14888622145155528,10858.47,"[0.59786983 0.04088332 0.05063669 0.06545725 0.06304947 0.1233239
 0.09229801 0.06132443]"
15,random,42,0.13314566676991524,7890.9907,"[0.04634481 0.26372247 0.04743869 0.04783923 0.05113322 0.04634481
 0.43447975 0.04179088]",0.20386757381632656,14916.64,"[0.0531568  0.36512089 0.04822175 0.04542854 0.05828455 0.06037519
 0.82131359 0.04724993]"
16,random,42,0.13967786679612773,8242.282,"[0.45382194 0.04900946 0.00531562 0.07206431 0.29575948 0.04681032
 0.05502791 0.04931962]",0.20661476205531198,15947.53,"[0.87807463 0.04306315 0.07244384 0.06229569 0.33564605 0.0456609
 0.03711665 0.04505193]"
17,random,42,0.2165656861983165,8609.214,"[0.04987736 0.04958816 0.42407334 0.07961008 0.42407334 0.47402528
 0.0433828  0.04789722]",0.26339200730403156,15979.7,"[0.05036084 0.04151706 0.34659973 0.06369312 0.4714097  0.87984592
 0.04178355 0.04165747]"
18,random,42,0.11787436491582,8944.217,"[0.49247061 0.05676552 0.04129849 0.06962297 0.04663398 0.05330132
 0.05676552 0.04993714]",0.17891361037170556,16893.76,"[0.93017427 0.06762167 0.05880653 0.05587347 0.0430571  0.0456207
 0.0610238  0.05347339]"
19,random,42,0.10156757060359883,5552.6714,"[0.05100887 0.30573135 0.11860688 0.0520124  0.04417971 0.06302918
 0.04544165 0.06687257]",0.11442566888829761,5191.61,"[0.06292008 0.22125237 0.28585123 0.05284736 0.0540339  0.05757703
 0.05176212 0.05519127]"
20,random,42,0.14311331451023948,9289.857,"[0.09587821 0.09587821 0.17435528 0.04271877 0.0431555  0.04618514
 0.51150166 0.04271877]",0.17048380822676332,10369.0,"[0.09032355 0.12000377 0.30373534 0.04056948 0.04107052 0.04783578
 0.5709195  0.03920398]"
1,random,123,0.08353055609489957,1624.927,"[0.08946885 0.0849784  0.08944658 0.07136121 0.08526431 0.08447631
 0.07073377 0.03851705]",0.18369090258244386,8561.71,"[0.0642217  0.11177612 0.05214754 0.4714097  0.12683178 0.04783578
 0.432829   0.04372938]"
2,random,123,0.10389790026334224,3607.9277,"[0.08028283 0.19865332 0.05935294 0.05724859 0.04053406 0.19865332
 0.08969415 0.03959966]",0.14416014419735743,11905.41,"[0.04056948 0.65551458 0.05176212 0.09629703 0.04448866 0.06519296
 0.05655401 0.04971058]"
3,random,123,0.07652377302956521,2164.327,"[0.11240946 0.04056964 0.06982515 0.06055318 0.04448892 0.05891236
 0.11916833 0.05679469]",0.07830841730689357,4233.07,"[0.04450518 0.04189643 0.05155454 0.04341774 0.04107052 0.0456609
 0.2330738  0.07466607]"
4,random,123,0.12118527333616985,3218.1086,"[0.11177619 0.05651337 0.15952463 0.13481927 0.11177619 0.07227647
 0.06726657 0.17718979]",0.0798594667582586,2321.06,"[0.09696492 0.04051221 0.10800449 0.04041586 0.06909123 0.05019841
 0.05426571 0.12779809]"
5,random,123,0.10739343131334184,5565.794,"[0.04123308 0.0497464  0.07466629 0.09073913 0.05322564 0.12683172
 0.04682724 0.30645388]",0.18047057500079974,15367.79,"[0.04266452 0.0374861  0.07790417 0.05399481 0.05036084 0.17652144
 0.04201426 0.84615402]"
6,random,123,0.22652523215743547,8016.3013,"[0.03995934 0.04277963 0.10800444 0.44137937 0.44137937 0.44137937
 0.06156883 0.08931526]",0.2731775082839444,16549.64,"[0.05922829 0.04133536 0.06975745 0.91122695 0.5709195  0.23770491
 0.06243555 0.05621759]"
7,random,123,0.17777434316331547,9043.001,"[0.05485472 0.04229812 0.49790969 0.05426585 0.07236695 0.06200198
 0.46702198 0.05655406]",0.22451289185282058,16415.85,"[0.04839794 0.04421612 0.90386044 0.04165747 0.06848116 0.06144171
 0.42051258 0.06240031]"
8,random,123,0.26505129304250213,9964.609,"[0.44745772 0.10180784 0.44745772 0.04277725 0.0528754  0.54865366
 0.2330736  0.0749659 ]",0.14328769292015225,6438.58,"[0.19038781 0.05869475 0.18264028 0.04724993 0.04624509 0.10332217
 0.35450968 0.0706241 ]"
9,random,123,0.29347819117211993,9065.934,"[0.04489773 0.05176132 0.13869104 0.43282915 0.07107142 0.49917237
 0.49917237 0.42051243]",0.2660833382950943,14144.75,"[0.04741126 0.05361765 0.04060472 0.36183654 0.07036862 0.26836025
 0.77881315 0.33564605]"
10,random,123,0.1606667009406915,7216.326,"[0.34259302 0.04566041 0.39733256 0.07628525 0.04866138 0.04372924
 0.07553294 0.15167644]",0.12382436217012929,5516.42,"[0.09229801 0.05189537 0.26004009 0.06229569 0.04270306 0.0487239
 0.04885769 0.30373534]"
11,random,123,0.10901740703246197,5335.8223,"[0.06432287 0.09229772 0.0573693  0.04622658 0.29379159 0.04971072
 0.14997028 0.04797633]",0.07317636418374561,1648.43,"[0.06181887 0.09032355 0.06022598 0.05273338 0.09076293 0.04975958
 0.07367554 0.05880653]"
12,random,123,0.05092296337351527,1139.1373,"[0.05947718 0.04722329 0.02318474 0.04877775 0.04341795 0.04341795
 0.06272116 0.04624476]",0.05535558095071972,1137.1,"[0.06260898 0.05842771 0.05688933 0.04137611 0.04735345 0.04109971
 0.05539114 0.04391384]"
13,random,123,0.2132802384297327,9146.557,"[0.12779803 0.22611531 0.03790717 0.060521   0.50361149 0.03790717
 0.50361149 0.07089607]",0.3005585664891735,12868.29,"[0.24505876 0.30692773 0.03847774 0.04986309 0.70853098 0.05180617
 0.70331622 0.10619301]"
14,random,123,0.0680006553291566,1658.3826,"[0.04973553 0.06181524 0.05659175 0.08888093 0.05112495 0.09131092
 0.05785658 0.04273061]",0.07579416726936589,2248.29,"[0.04511745 0.06201158 0.03556395 0.10431766 0.05708369 0.12379136
 0.06655075 0.06292008]"
15,random,123,0.06097153752493099,1681.9929,"[0.04739736 0.04236885 0.04171017 0.07162209 0.09261091 0.07162209
 0.03652075 0.04450529]",0.07171194587962798,2899.27,"[0.06132443 0.06011421 0.04028702 0.06362264 0.15963447 0.05519127
 0.03798605 0.04917759]"
16,random,123,0.1368707458500386,9711.843,"[0.53473627 0.03235352 0.0463113  0.06022602 0.18642902 0.06673569
 0.04684122 0.03285341]",0.16791602208700415,13111.82,"[0.72193979 0.04142401 0.04336488 0.04232315 0.24130585 0.05587347
 0.04791231 0.0406361 ]"
17,random,123,0.06836214978694205,1986.3098,"[0.05268986 0.10936667 0.0630713  0.07795531 0.04507888 0.04367227
 0.05959557 0.05127491]",0.07678686886850648,3419.13,"[0.04358513 0.18825808 0.06149181 0.0705349  0.04153964 0.05207651
 0.05129466 0.05587567]"
18,random,123,0.19298178133776556,9954.714,"[0.04819573 0.06012413 0.04264011 0.08077564 0.04557437 0.54810881
 0.04557437 0.54810881]",0.23354963615816665,17792.84,"[0.04721139 0.06302909 0.04434055 0.05388524 0.04941435 0.43412402
 0.04573743 0.97967782]"
19,random,123,0.18810632244726241,10315.187,"[0.10213716 0.04395728 0.05686706 0.47140986 0.049655   0.05124056
 0.56795652 0.04002661]",0.14271601719912055,10075.19,"[0.12000377 0.04182981 0.04187    0.14211155 0.04542854 0.05284736
 0.55474225 0.05063669]"
20,random,123,0.15550235651602054,10301.08,"[0.04796148 0.04765345 0.09402662 0.18651386 0.06157658 0.06186441
 0.07671876 0.56717981]",0.08185737419300504,2451.11,"[0.05297124 0.04727471 0.07276815 0.11360026 0.05899428 0.0610238
 0.06035152 0.13495867]"
1,random,456,0.43811583972956236,16893.756,"[0.24936809 0.27038583 0.93017404 0.11389758 0.52613822 0.93017404
 0.15982854 0.04174231]",0.14977342323524945,7637.32,"[0.06655075 0.0409114  0.10336016 0.05361765 0.42051258 0.28774475
 0.09076293 0.03790676]"
2,random,456,0.21058104373868858,7999.013,"[0.04643064 0.35012863 0.35012863 0.10062074 0.44042749 0.08995282
 0.0407672  0.1300629 ]",0.17314631208585524,7861.01,"[0.0581904  0.432829   0.26004009 0.04153964 0.28266599 0.08214105
 0.05273338 0.06310122]"
3,random,456,0.14064575179123565,8545.295,"[0.05968602 0.06970549 0.0861167  0.09457573 0.47050588 0.07042202
 0.09457573 0.08865851]",0.1347017750085628,8796.24,"[0.04201426 0.05708369 0.19447052 0.05915781 0.48432298 0.05214754
 0.05551668 0.04582332]"
4,random,456,0.10670975943526258,6421.3457,"[0.06322156 0.04586604 0.05273316 0.08655356 0.05693627 0.35356076
 0.05856077 0.06726385]",0.05407992420426035,1061.16,"[0.04839794 0.04434055 0.04653635 0.04088332 0.04728297 0.05833741
 0.05347339 0.05842771]"
5,random,456,0.2036160857532226,7282.668,"[0.40098536 0.09076305 0.04091148 0.0642634  0.40098536 0.40098536
 0.04107051 0.0573374 ]",0.30411613407704247,16415.85,"[0.90386044 0.17642563 0.04434826 0.04240188 0.23770491 0.72193979
 0.05207651 0.05757703]"
6,random,456,0.11714371294365782,8996.513,"[0.0379069  0.06659873 0.04290822 0.04127526 0.49535004 0.06659873
 0.0524475  0.05833725]",0.06819877956256079,2052.46,"[0.04833958 0.06022598 0.04262708 0.06156835 0.11300891 0.04490051
 0.07244384 0.05838917]"
7,random,456,0.1524802166366081,8128.502,"[0.44755717 0.04153945 0.34643527 0.08215676 0.0418962  0.06156821
 0.05786709 0.04225142]",0.219089048253594,16549.64,"[0.91122695 0.04268654 0.36183654 0.07367554 0.04162058 0.0531568
 0.07946898 0.04741126]"
8,random,456,0.11870946990649964,9064.176,"[0.05620908 0.05836319 0.06655095 0.49907558 0.04211273 0.05836319
 0.04262683 0.04963497]",0.08860382158218635,4873.94,"[0.06848116 0.06432301 0.06126717 0.26836025 0.04219155 0.05378613
 0.04941435 0.04372938]"
9,random,456,0.23587647181508417,8796.23,"[0.04877403 0.47600486 0.06776343 0.06848108 0.06178365 0.47600486
 0.05139595 0.48432245]",0.3122381972287378,17792.84,"[0.04090259 0.5681753  0.05388524 0.06035152 0.07389193 0.97967782
 0.06327687 0.45589924]"
10,random,456,0.1601219804599442,9546.98,"[0.04175855 0.04766631 0.35156915 0.52565892 0.0566549  0.04312307
 0.05361749 0.05741733]",0.16921511491737745,10858.47,"[0.04156166 0.0487239  0.31955855 0.59786983 0.07790417 0.05553319
 0.0430571  0.06012412]"
11,random,456,0.27771297314757903,9647.865,"[0.53121366 0.47332503 0.07619339 0.53121366 0.11296717 0.06554755
 0.12210616 0.12961079]",0.31164727846116974,15979.7,"[0.85711871 0.18364954 0.06132443 0.87984592 0.03946882 0.04505193
 0.15963447 0.06562133]"
12,random,456,0.237321864680074,10464.577,"[0.0589888  0.11149385 0.04505214 0.05301551 0.43105515 0.04088338
 0.42848837 0.576182  ]",0.14768918415592544,7884.53,"[0.0374861  0.24505876 0.04165747 0.03711665 0.07506471 0.03866439
 0.17686832 0.43412402]"
13,random,456,0.20193471754251385,10303.331,"[0.04213944 0.07790392 0.0587088  0.56730375 0.06441615 0.04793081
 0.05923129 0.56730375]",0.2448371430272604,16591.07,"[0.05100559 0.06362264 0.05431361 0.57012663 0.06369312 0.03987517
 0.04427833 0.91350809]"
14,random,456,0.11443677476317653,6842.809,"[0.04335459 0.0756372  0.05559443 0.37676663 0.07833248 0.04627566
 0.0893881  0.07616791]",0.08792814355905733,6095.98,"[0.0456686  0.05922829 0.04783853 0.33564605 0.03565645 0.04519894
 0.04178355 0.03556395]"
15,random,456,0.0977151590163377,3531.9565,"[0.07506475 0.04657357 0.05256276 0.17686851 0.0426297  0.07208104
 0.05830304 0.19447033]",0.10274334262470483,5191.61,"[0.12027301 0.04724993 0.04232315 0.11360026 0.04791231 0.04993522
 0.04838362 0.28585123]"
16,random,456,0.12715571574245785,10655.503,"[0.05061242 0.09766872 0.58669442 0.04814355 0.0463195  0.021488
 0.04602074 0.03809915]",0.07696731922707706,3065.4,"[0.03932071 0.12000377 0.16878162 0.04060472 0.04671475 0.04964616
 0.05071322 0.05019841]"
17,random,456,0.3046039841484918,10256.019,"[0.04914994 0.56469872 0.56469872 0.04769459 0.3435663  0.05783002
 0.04758492 0.56469872]",0.23313729585748275,17044.17,"[0.05587567 0.1233239  0.93845588 0.06053376 0.29804487 0.06181887
 0.04137611 0.13495867]"
18,random,456,0.2452987994843553,9845.437,"[0.13359499 0.06019437 0.15963459 0.54209198 0.06417522 0.05697643
 0.24505847 0.54209198]",0.2343426443522003,15947.53,"[0.21187231 0.0706241  0.11177612 0.13665012 0.0705349  0.09084002
 0.15287913 0.87807463]"
19,random,456,0.12765026075151692,6074.4746,"[0.24016078 0.04679867 0.07076401 0.04169244 0.03796094 0.33446195
 0.0847008  0.08214355]",0.12217462658905637,6631.3,"[0.17416431 0.04075999 0.05587347 0.04028702 0.04961973 0.36512089
 0.06827468 0.10431766]"
20,random,456,0.128857689385871,9792.848,"[0.53919642 0.10511385 0.06053388 0.03746521 0.04412622 0.05054823
 0.04833755 0.06224063]",0.10494019470788368,6758.27,"[0.37211188 0.09229801 0.06201654 0.03798605 0.05297124 0.04144438
 0.05176212 0.06109318]"
1,random,789,0.1453128457383945,3692.6104,"[0.20302315 0.05942907 0.1405256  0.20331597 0.14595886 0.11155095
 0.05906931 0.14569307]",0.13123892514002652,6058.3,"[0.32796349 0.04986309 0.04542854 0.33357138 0.0487239  0.05915781
 0.05587567 0.04448866]"
2,random,789,0.1365916584989169,5188.6055,"[0.13434244 0.05874375 0.16033736 0.2856858  0.08915678 0.16139802
 0.05874375 0.05602626]",0.07052898520947996,2248.29,"[0.05657659 0.04683643 0.05880653 0.12379136 0.04182981 0.06310122
 0.08603931 0.04165747]"
3,random,789,0.12294806883523773,5956.4507,"[0.14650752 0.04872374 0.12122989 0.04182943 0.06376274 0.05209677
 0.32796353 0.10199163]",0.0978973145512414,7637.32,"[0.03946882 0.04468798 0.03556395 0.0412291  0.0374861  0.06037519
 0.42051258 0.04056948]"
4,random,789,0.10610093397633238,6828.3203,"[0.12379144 0.0558755  0.05915766 0.03002127 0.06037524 0.37596887
 0.04789159 0.02713742]",0.18700924241278877,15367.79,"[0.09229801 0.05558936 0.06012412 0.04329991 0.06762167 0.84615402
 0.04894304 0.16115248]"
5,random,789,0.2325646859455063,9674.809,"[0.37423851 0.53269716 0.03722962 0.04448889 0.0309177  0.10804484
 0.53269716 0.04986321]",0.19089461567278307,8818.49,"[0.37566492 0.19865345 0.0599727  0.04421612 0.05842771 0.12000377
 0.48554807 0.06126717]"
6,random,789,0.054407127799973726,1332.4716,"[0.04968687 0.03582298 0.05573249 0.04165767 0.051145   0.07336619
 0.051145   0.04152957]",0.05407228688617977,1126.34,"[0.03974137 0.03798605 0.05640535 0.05207762 0.06201654 0.05019841
 0.06053376 0.03866439]"
7,random,789,0.18335050375899814,8290.171,"[0.0621901  0.05938071 0.06101804 0.04480809 0.4564587  0.08642375
 0.4564587  0.12153979]",0.11674164815840003,5689.94,"[0.04151706 0.04207813 0.04153964 0.04519894 0.28451437 0.04450518
 0.31328939 0.04582332]"
8,random,789,0.07035667231504993,2937.5198,"[0.04862596 0.05110035 0.04670597 0.05218577 0.06399837 0.04523135
 0.16174051 0.04778335]",0.05827138919281755,1321.61,"[0.06827468 0.04270306 0.04372938 0.04137611 0.06243555 0.03790676
 0.07276815 0.05930812]"
9,random,789,0.18033430128602856,7472.591,"[0.41144255 0.05789839 0.41144255 0.04542847 0.11203116 0.20486603
 0.04056936 0.04241953]",0.14389613259390518,7884.53,"[0.43412402 0.04043017 0.13495867 0.04783908 0.12027301 0.17686832
 0.04354053 0.06011421]"
10,random,789,0.08758253619699419,2926.8389,"[ 0.10688726  0.07036864  0.06047228 -0.00175398  0.03206549  0.10796352
  0.10688726  0.16115241]",0.17772121536745805,6676.65,"[0.19447052 0.06848116 0.04961973 0.24505876 0.04783578 0.36761787
 0.17416431 0.15963447]"
11,random,789,0.20302641062369367,6960.4155,"[0.38324206 0.38324206 0.04571396 0.1603934  0.03839664 0.38324206
 0.03614444 0.06259104]",0.2953855563759267,14916.64,"[0.26836025 0.77881315 0.04653635 0.0693412  0.05063669 0.82131359
 0.05922829 0.07790417]"
12,random,789,0.1633722132661773,8048.26,"[0.04450548 0.37471345 0.13004281 0.0536583  0.0451989  0.05657666
 0.05353186 0.44313901]",0.23866693877482567,16415.85,"[0.04917759 0.47152147 0.09696492 0.06132443 0.04975958 0.072081
 0.05036084 0.90386044]"
13,random,789,0.11038050978401846,8691.921,"[0.05949682 0.04137611 0.04256497 0.05826312 0.47857914 0.03790676
 0.04663428 0.04686779]",0.13699124829238557,11905.41,"[0.04178355 0.0456609  0.06468476 0.04863635 0.65551458 0.05180617
 0.05361765 0.0456686 ]"
14,random,789,0.23537324005866783,8921.447,"[0.19086721 0.04646788 0.33357126 0.06347766 0.06327487 0.49121692
 0.05073712 0.49121692]",0.20156634505271312,10354.6,"[0.11360026 0.04393751 0.48432298 0.06144171 0.05155454 0.10336016
 0.05388524 0.57012663]"
15,random,789,0.13087914229320183,8570.752,"[0.0405743  0.05595728 0.04206917 0.47190755 0.16511119 0.07276837
 0.04583543 0.06820352]",0.17810360540115933,14719.7,"[0.04735345 0.06022598 0.06545725 0.81047003 0.14816542 0.06975745
 0.05426571 0.05399922]"
16,random,789,0.10914555849221254,7245.081,"[0.0821594  0.04861506 0.05964066 0.39891581 0.05486315 0.04591944
 0.0656531  0.04684116]",0.08098170326209923,3335.43,"[0.07946898 0.07244384 0.06302909 0.18364954 0.04315786 0.04607385
 0.06362264 0.04405754]"
17,random,789,0.11352031560490676,7427.272,"[0.04896142 0.03934805 0.40894729 0.0566247  0.12177332 0.04896142
 0.06268253 0.0474791 ]",0.1163868872459903,8561.71,"[0.047354   0.06562133 0.4714097  0.04667125 0.06909123 0.05620548
 0.05869475 0.04080954]"
18,random,789,0.0749807127534212,3347.5571,"[0.04153916 0.18431726 0.06296856 0.04435284 0.02762011 0.07278165
 0.06077072 0.05702441]",0.08700522608198635,5191.61,"[0.04268654 0.28585123 0.06201158 0.04075999 0.05565543 0.04964616
 0.05757703 0.04560969]"
19,random,789,0.2500060513578493,8932.462,"[0.35586264 0.06942488 0.21816209 0.05254591 0.05997189 0.16087499
 0.49182339 0.42976728]",0.2622342797338164,17792.84,"[0.33564605 0.06369312 0.12683178 0.05621759 0.05899428 0.07128648
 0.97967782 0.23600686]"
20,random,789,0.27708577243939897,9424.69,"[0.07194436 0.04485697 0.0452567  0.5189256  0.05556587 0.5189256
 0.5189256  0.26316458]",0.448372718134084,17044.17,"[0.05284736 0.04310004 0.04721139 0.87984592 0.06260898 0.91122695
 0.93845588 0.36183654]"
1,random,999,0.3605038176070372,14719.708,"[0.21255852 0.13740342 0.81047047 0.81047047 0.04133501 0.28229266
 0.1624561  0.19399787]",0.07274829999289582,2451.11,"[0.10890087 0.04056948 0.13495867 0.06519296 0.04075999 0.06432301
 0.04051221 0.03974137]"
2,random,999,0.1183614004219027,6118.289,"[0.0416101  0.12217645 0.10310323 0.06432251 0.09661477 0.04135301
 0.33687439 0.06432251]",0.12567274289696478,10319.16,"[0.0406361  0.04917759 0.07036862 0.05620108 0.04153964 0.04372938
 0.5681753  0.05431361]"
3,random,999,0.11963501066427927,7168.505,"[0.11031007 0.04917774 0.07482557 0.05326365 0.0415833  0.39469951
 0.06201509 0.0938676 ]",0.16353856594048455,12773.58,"[0.21187231 0.03881746 0.04109971 0.06366229 0.04833958 0.70331622
 0.04965882 0.04582332]"
4,random,999,0.1118160020968856,5924.7275,"[0.21187219 0.057385   0.05707575 0.32621685 0.04153951 0.041485
 0.04294159 0.04372915]",0.10159153023221881,6676.65,"[0.36761787 0.05880653 0.04207813 0.06168618 0.05100559 0.06243555
 0.05470509 0.0487239 ]"
5,random,999,0.18534980107332177,8289.5205,"[0.19971874 0.45642289 0.19971874 0.0551116  0.19558945 0.05827928
 0.04965841 0.14848066]",0.25100697290135787,17792.84,"[0.08214105 0.97967782 0.07276815 0.05551668 0.05657659 0.06181887
 0.05297124 0.48432298]"
6,random,999,0.21525134037552968,9873.408,"[0.48432304 0.16729437 0.05132564 0.06664943 0.0410997  0.5436321
 0.04490047 0.18363766]",0.16997450393672303,14916.64,"[0.14211155 0.05922829 0.04885769 0.04151706 0.04088332 0.82131359
 0.05558936 0.04041586]"
7,random,999,0.08570499227513356,4114.832,"[0.05024504 0.22656359 0.06168634 0.06038591 0.0462264  0.03653901
 0.03968939 0.10890063]",0.1041982517190555,6571.65,"[0.0481799  0.36183654 0.09032355 0.04863635 0.04671475 0.0540339
 0.04741126 0.06909123]"
8,random,999,0.09512105349450133,5688.63,"[0.0703685  0.07790365 0.04099121 0.04627269 0.04955652 0.31321726
 0.04468039 0.05648758]",0.10634373909435905,7701.99,"[0.05399481 0.06229569 0.04735345 0.04624509 0.06022598 0.42407332
 0.04721139 0.04060472]"
9,random,999,0.057871586179186495,1145.585,"[0.05374078 0.05279727 0.06218151 0.05118902 0.06307617 0.05382541
 0.04104763 0.04770407]",0.07033445822542753,1928.67,"[0.04201426 0.09629703 0.10619301 0.06827468 0.05620548 0.04329991
 0.05207651 0.05284736]"
10,random,999,0.3516324256838785,10593.866,"[0.07934757 0.07010006 0.04778324 0.58330069 0.58330069 0.05531451
 0.58330069 0.58330069]",0.1489208140099203,5226.0,"[0.10249627 0.07466607 0.04427833 0.28774475 0.28451437 0.06012412
 0.12799025 0.11328311]"
11,random,999,0.24347300313071643,8084.7656,"[0.44514904 0.35016901 0.04399756 0.44514904 0.05148969 0.35016901
 0.05193279 0.05233575]",0.35312832335650013,15947.53,"[0.87807463 0.4714097  0.04405754 0.72193979 0.06053376 0.33357138
 0.04573743 0.04142401]"
12,random,999,0.1134688824559917,6571.647,"[0.04626372 0.36183638 0.04638917 0.07600493 0.1084154  0.04311232
 0.11180808 0.04056957]",0.1155434877277583,5413.07,"[0.04219155 0.29804487 0.04653635 0.12027301 0.05708369 0.04341774
 0.20021165 0.04189643]"
13,random,999,0.1367791986472498,5992.3613,"[0.05074508 0.0569174  0.04597712 0.06053316 0.32994078 0.03933971
 0.32796334 0.09439666]",0.11406521742516118,6631.3,"[0.04306315 0.06213987 0.0443868  0.04591748 0.36512089 0.04783578
 0.18364954 0.04667125]"
14,random,999,0.17466046596711482,9076.293,"[0.49974276 0.05822326 0.04526392 0.04472408 0.04458516 0.04472408
 0.04736913 0.49974276]",0.12917789751761408,6758.27,"[0.26836025 0.05757703 0.0581904  0.04448866 0.05063669 0.04012404
 0.05842771 0.37211188]"
15,random,999,0.17473219744150448,8641.604,"[0.04093362 0.08899611 0.06243557 0.04254537 0.47580866 0.05435726
 0.04401746 0.47580866]",0.24027332134444118,16591.07,"[0.03711665 0.09696492 0.06201158 0.05347339 0.48554807 0.07389193
 0.04434826 0.91350809]"
16,random,999,0.060843155734758084,1392.2521,"[0.0327762  0.06085195 0.06432275 0.05322537 0.05657674 0.05657674
 0.04642597 0.07665772]",0.05754696711017422,1149.23,"[0.06327687 0.04783853 0.05019841 0.04998753 0.05673461 0.05423322
 0.04468798 0.05621759]"
